Bus_Delay,Event_Date,Occurred_On,Informed_On,Reaction_Time,Students_Number,School_Year,School_Level,Delay_Reason,Delay_Result,Boro,Route_Number,Bus_Company,Bus_Number,Bus_Run_Type,OPT_Alerted,Schools_Notified,Parents_Notified
53,2018-01-08,07:15:00,07:16:00,0 days 00:01:00.000000000,0,3,2,4,2,9,3499,47,1772,7,1,1,1
25,2017-03-28,14:45:00,14:53:00,0 days 00:08:00.000000000,5,2,2,4,2,4,789,40,4528,9,0,1,1
23,2019-03-25,07:30:00,07:41:00,0 days 00:11:00.000000000,8,4,2,4,2,4,513,7,1534,1,0,1,1
15,2016-01-14,07:40:00,07:42:00,0 days 00:02:00.000000000,3,1,1,4,2,3,118,19,2408,4,0,1,1
38,2019-03-22,07:48:00,07:49:00,0 days 00:01:00.000000000,4,4,2,4,2,8,359,47,1111,7,1,1,1
15,2016-03-24,05:23:00,05:41:00,0 days 00:18:00.000000000,0,1,2,4,2,4,561,39,2149,1,1,1,1
45,2017-05-04,07:16:00,07:23:00,0 days 00:07:00.000000000,3,2,2,10,2,4,648,40,4475,7,0,1,1
0,2017-02-06,06:35:00,06:40:00,0 days 00:05:00.000000000,0,2,2,6,1,3,4417,20,1369,1,0,1,1
53,2018-05-08,07:45:00,07:46:00,0 days 00:01:00.000000000,0,3,2,4,2,1,1419,47,284,7,1,1,1
0,2019-02-04,06:50:00,06:51:00,0 days 00:01:00.000000000,0,4,2,10,1,9,2985,26,2383,7,0,1,1
20,2017-06-22,06:48:00,06:55:00,0 days 00:07:00.000000000,3,2,2,4,2,6,1978,27,84,7,1,1,1
53,2018-05-14,06:18:00,06:32:00,0 days 00:14:00.000000000,0,3,2,7,2,3,4428,55,3560,7,0,1,1
30,2016-05-12,06:15:00,06:28:00,0 days 00:13:00.000000000,0,1,2,10,2,3,5118,15,4229,7,1,1,1
23,2017-09-20,07:12:00,07:17:00,0 days 00:05:00.000000000,1,3,2,4,2,3,4224,44,664,7,0,0,0
75,2018-12-03,07:37:00,07:38:00,0 days 00:01:00.000000000,3,4,1,4,2,3,337,49,2057,4,0,1,1
38,2017-09-26,07:03:00,07:09:00,0 days 00:06:00.000000000,0,3,2,4,2,6,2012,27,892,7,0,1,1
0,2017-02-06,06:41:00,06:48:00,0 days 00:07:00.000000000,0,2,2,6,1,3,4393,10,1733,1,0,1,1
23,2019-02-04,07:55:00,07:56:00,0 days 00:01:00.000000000,0,4,1,4,2,3,20,19,4023,4,0,1,1
15,2016-05-06,07:44:00,07:45:00,0 days 00:01:00.000000000,0,1,2,4,2,11,3794,44,94,1,0,1,0
23,2018-11-30,06:17:00,06:18:00,0 days 00:01:00.000000000,0,4,2,4,2,6,2192,27,1160,7,0,1,1
23,2017-12-21,07:54:00,07:57:00,0 days 00:03:00.000000000,4,3,2,4,2,1,2710,45,1224,7,1,1,1
25,2017-05-02,06:09:00,06:15:00,0 days 00:06:00.000000000,0,2,2,4,2,11,3923,44,3289,7,0,1,0
25,2016-12-02,07:45:00,07:47:00,0 days 00:02:00.000000000,9,2,2,4,2,9,3036,16,1322,7,0,1,1
20,2016-07-12,08:16:00,08:17:00,0 days 00:01:00.000000000,7,2,2,4,2,6,2304,45,4137,7,0,0,1
20,2016-09-21,07:33:00,07:35:00,0 days 00:02:00.000000000,3,2,2,4,2,4,2125,47,4040,7,1,1,1
23,2018-09-06,07:50:00,08:11:00,0 days 00:21:00.000000000,10,4,2,4,2,6,2110,45,2333,7,0,1,1
38,2017-10-12,07:39:00,07:42:00,0 days 00:03:00.000000000,3,3,2,4,2,6,2075,27,683,7,0,1,1
25,2016-03-30,06:37:00,06:42:00,0 days 00:05:00.000000000,0,1,2,4,2,4,1500,47,1457,7,1,1,1
17,2017-02-07,07:45:00,07:49:00,0 days 00:04:00.000000000,11,2,2,2,2,4,826,17,1873,7,0,1,1
23,2018-01-17,06:03:00,06:12:00,0 days 00:09:00.000000000,0,3,2,4,2,1,1499,47,2652,7,1,1,1
25,2016-05-17,07:22:00,07:24:00,0 days 00:02:00.000000000,0,1,2,7,2,3,4495,47,3039,7,1,1,1
23,2017-12-13,07:15:00,07:20:00,0 days 00:05:00.000000000,2,3,2,4,2,4,1103,7,1030,1,0,1,1
38,2019-03-07,14:03:00,14:03:00,0 days 00:00:00.000000000,0,4,2,4,2,6,2305,27,516,9,0,1,1
30,2017-02-17,07:48:00,07:50:00,0 days 00:02:00.000000000,6,2,2,4,2,6,2476,27,687,7,0,0,0
20,2016-04-12,07:20:00,07:31:00,0 days 00:11:00.000000000,4,1,2,4,2,9,3270,44,1019,1,0,1,0
20,2016-02-05,06:10:00,09:11:00,0 days 03:01:00.000000000,9,1,2,9,2,4,820,40,4463,7,0,1,1
45,2017-05-18,15:27:00,15:29:00,0 days 00:02:00.000000000,0,2,2,4,2,12,4158,13,700,9,0,1,1
23,2018-03-29,06:27:00,06:29:00,0 days 00:02:00.000000000,0,3,2,4,2,6,2272,27,737,7,0,1,1
75,2018-12-05,07:45:00,08:17:00,0 days 00:32:00.000000000,9,4,2,8,2,4,669,25,2907,7,0,1,1
23,2019-03-27,07:19:00,07:22:00,0 days 00:03:00.000000000,4,4,2,4,2,4,1550,22,2944,7,0,1,1
45,2015-09-22,07:35:00,07:39:00,0 days 00:04:00.000000000,0,1,2,6,2,4,601,25,1550,1,0,1,1
23,2018-05-11,06:20:00,06:24:00,0 days 00:04:00.000000000,0,3,2,6,2,4,1081,11,2514,7,0,1,1
27,2017-03-16,06:20:00,06:28:00,0 days 00:08:00.000000000,0,2,2,4,2,6,2252,14,3156,7,1,1,1
38,2019-01-10,13:39:00,13:41:00,0 days 00:02:00.000000000,1,4,2,4,2,6,2508,27,621,9,0,1,1
0,2016-12-14,14:17:00,14:18:00,0 days 00:01:00.000000000,0,2,2,6,1,3,4732,30,2984,9,0,1,1
5,2015-11-24,16:32:00,16:35:00,0 days 00:03:00.000000000,2,1,1,7,2,3,30,19,3919,4,0,1,1
0,2015-10-01,06:15:00,06:26:00,0 days 00:11:00.000000000,0,1,2,3,1,3,4206,33,291,7,0,1,1
38,2018-10-05,06:52:00,06:54:00,0 days 00:02:00.000000000,0,4,2,4,2,6,2194,27,431,9,0,1,1
0,2018-04-27,06:17:00,06:25:00,0 days 00:08:00.000000000,0,3,2,10,1,3,4366,32,1817,1,0,1,1
5,2016-05-25,07:55:00,07:57:00,0 days 00:02:00.000000000,1,1,1,4,2,3,20,19,3995,4,0,1,1
27,2016-01-13,07:46:00,07:50:00,0 days 00:04:00.000000000,10,1,2,4,2,6,1792,11,1172,7,1,1,1
5,2015-09-17,08:10:00,08:13:00,0 days 00:03:00.000000000,15,1,1,4,2,3,69,19,3985,4,1,1,1
0,2017-12-12,06:50:00,06:52:00,0 days 00:02:00.000000000,0,3,2,6,1,4,535,40,2211,7,0,1,1
38,2018-10-17,07:00:00,07:01:00,0 days 00:01:00.000000000,0,4,2,4,2,6,2460,27,517,7,0,1,1
0,2015-09-22,07:52:00,07:53:00,0 days 00:01:00.000000000,0,1,2,4,2,9,3173,47,1296,7,1,1,1
0,2017-03-17,14:00:00,14:04:00,0 days 00:04:00.000000000,0,2,2,10,1,3,4615,45,73,9,1,1,1
38,2019-02-04,07:35:00,11:37:00,0 days 04:02:00.000000000,4,4,2,4,2,6,2357,45,1241,7,0,1,1
75,2019-04-03,07:19:00,07:21:00,0 days 00:02:00.000000000,3,4,1,4,2,3,148,49,1890,4,0,1,1
75,2019-03-01,07:37:00,07:40:00,0 days 00:03:00.000000000,0,4,1,7,2,3,20,19,3972,4,0,1,1
20,2016-01-19,06:30:00,06:41:00,0 days 00:11:00.000000000,3,1,2,7,2,4,801,16,1204,7,0,1,1
20,2015-11-05,07:19:00,07:19:00,0 days 00:00:00.000000000,3,1,2,4,2,6,2280,27,609,7,0,1,1
7,2018-05-04,07:42:00,07:44:00,0 days 00:02:00.000000000,8,3,1,4,2,3,69,19,2300,4,0,0,0
53,2017-11-28,05:43:00,05:46:00,0 days 00:03:00.000000000,0,3,2,6,2,1,1406,47,1742,7,1,1,1
60,2017-05-10,07:20:00,07:49:00,0 days 00:29:00.000000000,0,2,2,6,2,6,1627,21,4331,7,0,1,1
38,2018-01-30,06:58:00,07:07:00,0 days 00:09:00.000000000,0,3,2,7,2,6,1857,18,571,7,1,1,1
7,2017-09-28,06:19:00,06:24:00,0 days 00:05:00.000000000,0,3,2,4,2,3,4492,44,3779,1,0,1,0
30,2016-01-25,07:53:00,07:55:00,0 days 00:02:00.000000000,3,1,2,9,2,3,4872,22,109,7,0,1,1
53,2018-10-23,07:55:00,08:03:00,0 days 00:08:00.000000000,12,4,1,4,2,4,33,26,3495,4,1,1,1
32,2016-01-25,14:10:00,14:23:00,0 days 00:13:00.000000000,0,1,2,4,2,3,4596,11,1175,9,1,1,1
38,2017-11-22,13:56:00,13:56:00,0 days 00:00:00.000000000,0,3,2,4,2,6,2202,27,760,9,0,1,1
30,2017-04-27,06:10:00,06:17:00,0 days 00:07:00.000000000,0,2,2,4,2,9,3426,22,47,7,0,1,1
30,2017-06-21,06:42:00,06:42:00,0 days 00:00:00.000000000,0,2,2,4,2,6,2153,27,572,7,0,1,1
20,2016-09-23,07:44:00,07:46:00,0 days 00:02:00.000000000,6,2,2,4,2,6,2146,47,2681,7,1,1,1
75,2019-01-04,07:22:00,07:23:00,0 days 00:01:00.000000000,3,4,1,4,2,3,293,49,2059,4,0,1,1
23,2019-03-25,14:57:00,14:58:00,0 days 00:01:00.000000000,0,4,1,4,2,4,277,53,710,4,1,1,1
45,2016-11-03,07:40:00,08:14:00,0 days 00:34:00.000000000,7,2,2,4,2,6,2212,45,1218,7,1,1,1
45,2016-04-18,07:40:00,07:54:00,0 days 00:14:00.000000000,5,1,1,4,2,4,172,26,2858,4,1,1,1
75,2018-12-13,13:55:00,13:57:00,0 days 00:02:00.000000000,0,4,2,7,2,6,1791,18,577,9,1,1,1
38,2017-10-23,13:51:00,13:51:00,0 days 00:00:00.000000000,0,3,2,4,2,6,2485,27,427,9,0,1,1
23,2019-04-02,06:20:00,06:23:00,0 days 00:03:00.000000000,4,4,2,4,2,4,810,17,1739,7,0,1,1
23,2018-05-15,14:20:00,14:38:00,0 days 00:18:00.000000000,0,3,2,3,2,6,2362,22,442,9,0,1,1
23,2019-04-03,06:13:00,06:14:00,0 days 00:01:00.000000000,0,4,2,4,2,1,2723,22,44,7,0,1,1
23,2019-02-08,06:40:00,06:43:00,0 days 00:03:00.000000000,2,4,2,4,2,4,1380,16,1029,7,0,1,1
15,2016-11-22,07:40:00,07:43:00,0 days 00:03:00.000000000,12,2,2,7,2,4,813,16,1203,7,0,1,1
30,2016-01-12,12:54:00,12:58:00,0 days 00:04:00.000000000,0,1,2,4,2,6,2153,27,689,9,0,1,1
38,2018-10-22,06:45:00,06:46:00,0 days 00:01:00.000000000,0,4,2,4,2,6,2189,27,785,7,0,1,1
23,2018-03-20,06:30:00,06:38:00,0 days 00:08:00.000000000,0,3,2,4,2,4,1395,22,2786,7,0,1,1
23,2018-04-16,06:30:00,07:04:00,0 days 00:34:00.000000000,0,3,2,7,2,4,611,25,2086,1,0,1,0
30,2015-11-09,06:59:00,07:01:00,0 days 00:02:00.000000000,5,1,2,7,2,4,598,40,4372,7,0,1,1
23,2017-12-12,06:30:00,06:40:00,0 days 00:10:00.000000000,0,3,2,6,2,6,1703,51,2116,1,0,1,1
23,2018-05-25,13:32:00,13:35:00,0 days 00:03:00.000000000,0,3,2,2,2,9,3603,44,1602,1,0,1,0
23,2017-11-16,07:02:00,07:04:00,0 days 00:02:00.000000000,0,3,2,9,2,4,524,26,2447,7,0,0,1
38,2019-02-25,07:38:00,07:41:00,0 days 00:03:00.000000000,6,4,2,4,2,1,5153,15,4297,7,1,1,1
20,2017-02-27,07:36:00,07:37:00,0 days 00:01:00.000000000,10,2,2,4,2,3,4176,55,1691,7,1,1,1
20,2016-01-25,06:43:00,06:45:00,0 days 00:02:00.000000000,2,1,2,9,2,6,1332,9,376,7,0,1,1
25,2016-11-10,08:14:00,08:15:00,0 days 00:01:00.000000000,1,2,2,4,2,6,2155,47,1658,7,1,1,1
38,2019-01-24,13:49:00,13:49:00,0 days 00:00:00.000000000,0,4,2,4,2,6,2194,27,721,9,0,1,1
0,2016-10-05,06:30:00,07:34:00,0 days 01:04:00.000000000,1,2,2,6,1,6,2060,27,3649,7,1,1,1
15,2015-12-21,07:15:00,07:18:00,0 days 00:03:00.000000000,2,1,2,4,2,4,1335,9,1123,7,0,1,1
23,2018-05-17,07:18:00,07:18:00,0 days 00:00:00.000000000,0,3,2,4,2,11,3812,44,2148,1,0,1,0
20,2016-02-09,07:54:00,07:57:00,0 days 00:03:00.000000000,8,1,2,4,2,6,1783,27,621,7,0,1,1
38,2018-02-08,13:56:00,13:57:00,0 days 00:01:00.000000000,0,3,2,4,2,6,2518,27,685,9,0,1,1
0,2017-01-12,08:03:00,08:04:00,0 days 00:01:00.000000000,2,2,2,4,2,1,1486,47,2005,7,1,1,1
23,2017-10-16,07:35:00,07:41:00,0 days 00:06:00.000000000,2,3,2,4,2,9,2729,38,3387,7,0,1,0
23,2018-10-02,06:42:00,06:43:00,0 days 00:01:00.000000000,0,4,2,4,2,6,1677,27,628,7,0,1,1
20,2016-11-02,07:51:00,07:51:00,0 days 00:00:00.000000000,3,2,2,4,2,6,2066,27,570,7,0,1,1
0,2018-05-24,14:42:00,14:44:00,0 days 00:02:00.000000000,0,3,2,6,1,4,861,57,681,7,0,0,0
15,2015-10-06,07:49:00,07:51:00,0 days 00:02:00.000000000,6,1,2,4,2,12,4085,35,2273,7,0,1,1
53,2018-11-26,06:36:00,06:36:00,0 days 00:00:00.000000000,0,4,2,4,2,6,2152,27,702,7,0,1,1
38,2017-12-13,06:13:00,06:16:00,0 days 00:03:00.000000000,0,3,2,6,2,4,574,40,857,7,0,1,0
38,2017-12-13,06:32:00,06:37:00,0 days 00:05:00.000000000,0,3,2,6,2,4,2572,40,853,7,0,1,0
20,2017-04-25,08:40:00,08:51:00,0 days 00:11:00.000000000,1,2,2,4,2,6,2265,27,3915,7,0,1,1
38,2019-02-07,06:22:00,06:24:00,0 days 00:02:00.000000000,0,4,2,7,2,4,653,40,2277,7,1,1,1
23,2018-05-03,12:36:00,12:40:00,0 days 00:04:00.000000000,0,3,2,5,2,4,1223,11,2142,1,0,1,0
0,2017-06-23,14:52:00,15:09:00,0 days 00:17:00.000000000,0,2,2,10,1,3,4677,29,3860,9,0,1,1
15,2017-05-18,07:51:00,07:53:00,0 days 00:02:00.000000000,5,2,2,4,2,9,2968,47,3092,7,1,1,1
35,2017-05-22,07:10:00,07:12:00,0 days 00:02:00.000000000,0,2,2,4,2,9,3098,10,2258,1,0,1,0
0,2019-01-03,07:50:00,08:06:00,0 days 00:16:00.000000000,2,4,2,7,1,9,2789,31,3183,7,0,1,1
23,2018-09-20,07:35:00,07:38:00,0 days 00:03:00.000000000,9,4,2,4,2,4,888,12,2184,7,0,1,1
10,2017-03-03,07:30:00,07:28:00,-1 days +23:58:00.000000000,4,2,1,4,2,3,4017,15,1631,4,0,1,1
25,2017-04-05,07:52:00,07:53:00,0 days 00:01:00.000000000,4,2,2,4,2,6,2306,47,2001,7,1,1,1
23,2017-11-13,07:42:00,07:44:00,0 days 00:02:00.000000000,5,3,2,4,2,6,2295,12,3784,7,0,1,1
53,2018-11-20,07:20:00,07:23:00,0 days 00:03:00.000000000,3,4,2,4,2,1,5096,45,3525,7,0,1,1
0,2016-01-25,13:38:00,13:52:00,0 days 00:14:00.000000000,0,1,2,9,1,9,3620,20,1634,3,0,1,0
25,2016-12-21,06:20:00,06:24:00,0 days 00:04:00.000000000,0,2,2,4,2,9,3053,7,2132,7,0,1,1
75,2018-06-20,06:44:00,06:45:00,0 days 00:01:00.000000000,0,3,2,7,2,4,473,40,4465,7,0,0,0
30,2017-06-22,06:32:00,06:32:00,0 days 00:00:00.000000000,0,2,2,4,2,6,1852,27,700,7,0,1,1
60,2016-11-17,06:00:00,07:42:00,0 days 01:42:00.000000000,5,2,1,7,2,4,64,26,22,4,0,1,1
23,2018-12-10,06:55:00,06:56:00,0 days 00:01:00.000000000,0,4,2,10,2,11,3936,40,3919,7,1,1,0
38,2018-06-13,13:43:00,13:44:00,0 days 00:01:00.000000000,0,3,2,4,2,6,2033,27,445,9,0,1,1
60,2017-02-06,07:48:00,07:50:00,0 days 00:02:00.000000000,2,2,1,4,2,3,138,19,1214,4,0,1,1
53,2018-10-26,07:57:00,07:58:00,0 days 00:01:00.000000000,0,4,2,4,2,7,2552,27,632,7,0,1,1
37,2016-06-23,14:38:00,14:40:00,0 days 00:02:00.000000000,0,1,2,1,2,6,2412,51,1423,3,1,1,0
15,2015-10-30,06:44:00,06:45:00,0 days 00:01:00.000000000,3,1,2,4,2,6,1955,27,665,7,0,1,1
75,2017-11-29,06:30:00,06:51:00,0 days 00:21:00.000000000,0,3,2,7,2,6,353,37,4632,7,1,1,1
20,2017-03-01,15:12:00,15:16:00,0 days 00:04:00.000000000,1,2,2,4,2,4,935,47,1451,9,1,1,1
60,2015-11-20,07:26:00,07:27:00,0 days 00:01:00.000000000,4,1,2,7,2,6,1634,21,4058,7,0,1,1
75,2018-12-19,07:46:00,07:54:00,0 days 00:08:00.000000000,3,4,1,4,2,3,272,49,1867,4,0,1,1
23,2018-04-30,07:19:00,07:19:00,0 days 00:00:00.000000000,0,3,2,4,2,4,843,47,2616,7,1,1,1
20,2017-03-07,08:03:00,08:08:00,0 days 00:05:00.000000000,11,2,1,4,2,3,123,19,4026,4,0,0,0
38,2018-04-16,07:39:00,07:40:00,0 days 00:01:00.000000000,13,3,1,9,2,3,69,19,4044,4,0,1,1
15,2015-10-20,06:38:00,07:21:00,0 days 00:43:00.000000000,2,1,2,4,2,4,395,40,4553,7,0,1,1
7,2018-01-10,07:57:00,07:59:00,0 days 00:02:00.000000000,7,3,1,4,2,3,69,19,2300,4,0,0,0
30,2017-03-17,08:12:00,08:12:00,0 days 00:00:00.000000000,4,2,2,4,2,6,2325,27,643,7,0,1,1
53,2018-03-06,06:21:00,06:23:00,0 days 00:02:00.000000000,0,3,2,4,2,6,2136,47,2974,7,1,1,1
0,2016-11-23,07:34:00,07:35:00,0 days 00:01:00.000000000,16,2,2,4,2,3,4186,55,3595,7,1,1,1
15,2016-02-29,07:58:00,07:59:00,0 days 00:01:00.000000000,3,1,2,4,2,12,4100,35,3955,7,0,1,0
7,2019-03-18,07:15:00,07:30:00,0 days 00:15:00.000000000,5,4,1,4,2,3,327,8,1761,4,0,1,1
25,2016-03-04,07:30:00,07:40:00,0 days 00:10:00.000000000,16,1,2,4,2,11,3801,44,4034,1,0,1,0
35,2016-11-22,07:27:00,07:29:00,0 days 00:02:00.000000000,0,2,2,6,2,9,3609,30,3125,7,0,1,1
20,2016-04-11,06:45:00,06:45:00,0 days 00:00:00.000000000,0,1,2,4,2,6,1940,27,887,7,0,1,1
0,2018-04-12,14:36:00,14:47:00,0 days 00:11:00.000000000,33,3,2,7,1,4,1214,11,1261,3,0,1,1
37,2015-11-12,07:30:00,07:46:00,0 days 00:16:00.000000000,0,1,2,6,2,6,1778,51,1955,1,1,1,0
23,2017-10-23,07:45:00,07:50:00,0 days 00:05:00.000000000,7,3,2,4,2,9,3555,17,1048,1,0,1,0
17,2017-05-01,08:05:00,08:04:00,-1 days +23:59:00.000000000,11,2,1,4,2,3,20,19,2255,4,0,0,1
23,2019-03-26,06:12:00,06:29:00,0 days 00:17:00.000000000,0,4,2,7,2,11,3944,11,3806,7,0,1,1
60,2016-09-08,07:47:00,07:49:00,0 days 00:02:00.000000000,0,2,2,4,2,6,1675,18,599,7,1,1,1
15,2016-04-21,09:16:00,09:21:00,0 days 00:05:00.000000000,0,1,2,4,2,3,4348,44,3360,2,0,1,0
23,2018-05-11,06:37:00,06:38:00,0 days 00:01:00.000000000,0,3,2,4,2,6,2325,27,557,7,0,1,1
0,2016-09-08,14:15:00,14:18:00,0 days 00:03:00.000000000,0,2,2,4,2,10,3988,15,4238,7,1,1,1
0,2019-03-28,15:28:00,15:31:00,0 days 00:03:00.000000000,4,4,2,1,1,4,684,26,2405,9,0,1,1
7,2019-02-01,12:12:00,12:19:00,0 days 00:07:00.000000000,0,4,2,7,2,4,897,12,970,9,0,1,0
38,2017-10-30,07:52:00,07:53:00,0 days 00:01:00.000000000,5,3,2,4,2,6,1875,27,725,7,0,1,1
23,2018-06-05,06:30:00,06:58:00,0 days 00:28:00.000000000,0,3,2,4,2,9,3175,46,2838,1,0,0,0
23,2017-12-05,07:48:00,07:50:00,0 days 00:02:00.000000000,6,3,2,4,2,1,5131,15,4287,7,1,1,1
15,2016-07-28,07:52:00,07:55:00,0 days 00:03:00.000000000,11,2,1,4,2,3,69,19,2276,4,0,1,1
60,2017-04-28,07:54:00,07:56:00,0 days 00:02:00.000000000,6,2,2,4,2,12,4112,35,1036,7,0,0,0
53,2018-10-16,07:40:00,08:03:00,0 days 00:23:00.000000000,0,4,2,7,2,9,3463,30,3004,7,0,0,0
0,2017-10-11,07:22:00,07:29:00,0 days 00:07:00.000000000,8,3,2,6,1,9,3306,30,3813,7,0,1,1
38,2019-01-15,08:00:00,08:01:00,0 days 00:01:00.000000000,0,4,2,4,2,11,3802,44,4007,1,0,1,0
53,2018-06-04,07:40:00,07:42:00,0 days 00:02:00.000000000,0,3,2,7,2,6,2503,53,704,7,1,1,1
23,2017-10-17,07:35:00,07:36:00,0 days 00:01:00.000000000,8,3,1,4,2,3,20,19,3970,4,0,0,0
7,2018-10-03,07:32:00,07:34:00,0 days 00:02:00.000000000,2,4,2,4,2,3,4869,44,3540,1,0,0,0
30,2016-03-30,07:15:00,07:26:00,0 days 00:11:00.000000000,5,1,2,4,2,4,453,40,3706,7,0,1,0
53,2019-03-29,06:30:00,06:53:00,0 days 00:23:00.000000000,0,4,1,7,2,4,73,26,2871,4,1,1,1
0,2015-09-21,07:30:00,07:50:00,0 days 00:20:00.000000000,0,1,2,10,1,1,2847,31,3851,7,0,1,1
38,2018-12-12,15:45:00,16:00:00,0 days 00:15:00.000000000,4,4,2,4,2,4,480,17,1327,9,0,1,1
25,2017-01-17,07:12:00,07:14:00,0 days 00:02:00.000000000,5,2,2,4,2,4,819,40,4556,7,0,1,1
20,2015-10-15,07:33:00,07:35:00,0 days 00:02:00.000000000,4,1,1,4,2,3,118,19,2262,4,0,1,1
23,2018-03-28,06:49:00,06:55:00,0 days 00:06:00.000000000,0,3,2,4,2,6,2494,27,695,7,0,1,1
45,2016-03-15,08:48:00,08:59:00,0 days 00:11:00.000000000,0,1,2,6,2,4,848,51,254,2,0,1,1
0,2017-05-15,14:50:00,14:54:00,0 days 00:04:00.000000000,0,2,2,3,1,3,4701,29,778,9,0,1,1
7,2019-02-11,06:19:00,06:21:00,0 days 00:02:00.000000000,0,4,2,4,2,3,4508,55,1714,7,1,1,1
25,2016-01-12,07:24:00,07:42:00,0 days 00:18:00.000000000,4,1,1,4,2,3,20,19,153,4,0,1,1
0,2016-09-15,14:30:00,14:35:00,0 days 00:05:00.000000000,0,2,2,10,1,7,2625,40,4418,9,0,1,1
20,2015-12-02,08:00:00,08:03:00,0 days 00:03:00.000000000,12,1,1,4,2,3,123,19,3992,4,0,1,1
30,2015-09-10,07:28:00,07:29:00,0 days 00:01:00.000000000,0,1,2,4,2,9,2872,31,3758,7,0,1,1
15,2015-12-11,13:15:00,13:27:00,0 days 00:12:00.000000000,0,1,1,6,2,4,228,26,3497,4,1,1,1
53,2018-05-18,07:56:00,07:57:00,0 days 00:01:00.000000000,0,3,2,3,2,8,375,53,694,7,1,1,1
55,2016-02-22,06:40:00,06:55:00,0 days 00:15:00.000000000,0,1,2,3,2,4,811,40,4394,7,0,1,1
25,2017-01-27,07:40:00,07:42:00,0 days 00:02:00.000000000,9,2,2,4,2,4,836,16,1202,7,0,1,1
20,2016-03-07,14:22:00,14:23:00,0 days 00:01:00.000000000,0,1,2,5,2,9,3671,25,1615,3,0,1,0
20,2016-05-19,06:25:00,06:26:00,0 days 00:01:00.000000000,2,1,2,4,2,6,1973,27,795,7,0,1,1
0,2017-06-14,13:21:00,13:25:00,0 days 00:04:00.000000000,0,2,2,6,1,4,587,40,4514,9,0,1,1
30,2015-09-22,07:50:00,08:10:00,0 days 00:20:00.000000000,2,1,2,4,2,3,4863,11,2450,7,0,1,1
10,2017-03-09,06:15:00,06:19:00,0 days 00:04:00.000000000,0,2,1,4,2,3,2668,15,1768,4,0,1,1
38,2017-12-12,06:47:00,06:48:00,0 days 00:01:00.000000000,0,3,2,4,2,6,2352,27,938,7,0,1,1
30,2017-03-09,06:06:00,06:08:00,0 days 00:02:00.000000000,0,2,2,4,2,4,568,39,1989,1,1,1,1
20,2017-03-30,06:09:00,06:11:00,0 days 00:02:00.000000000,0,2,2,4,2,6,2289,27,357,7,0,1,1
23,2018-12-18,08:46:00,08:49:00,0 days 00:03:00.000000000,10,4,1,4,2,3,118,19,3974,4,0,1,1
23,2017-11-13,06:25:00,07:05:00,0 days 00:40:00.000000000,0,3,2,3,2,9,3393,33,3189,7,0,1,1
23,2017-11-28,16:33:00,16:41:00,0 days 00:08:00.000000000,0,3,2,4,2,4,435,47,331,6,1,1,0
38,2018-05-22,06:04:00,06:04:00,0 days 00:00:00.000000000,0,3,2,4,2,6,2078,27,580,7,0,1,1
53,2018-10-19,07:30:00,07:44:00,0 days 00:14:00.000000000,0,4,2,6,2,9,3360,33,3194,7,0,0,0
20,2016-05-09,07:44:00,07:46:00,0 days 00:02:00.000000000,2,1,2,4,2,4,1146,47,1283,7,1,1,1
15,2016-05-18,06:50:00,07:02:00,0 days 00:12:00.000000000,2,1,2,4,2,4,474,40,4477,7,0,1,1
0,2018-11-07,07:11:00,07:13:00,0 days 00:02:00.000000000,0,4,2,3,1,6,2052,11,3745,7,0,1,1
37,2017-01-27,07:01:00,07:26:00,0 days 00:25:00.000000000,2,2,2,4,2,3,4397,10,1833,1,0,1,1
30,2017-06-27,15:35:00,15:46:00,0 days 00:11:00.000000000,0,2,2,7,2,4,730,40,1749,9,0,0,0
20,2016-11-07,07:51:00,07:52:00,0 days 00:01:00.000000000,10,2,2,4,2,6,2076,27,673,7,0,1,1
15,2016-01-05,08:30:00,08:46:00,0 days 00:16:00.000000000,15,1,1,4,2,4,195,26,3491,4,1,1,1
15,2015-10-02,07:07:00,08:22:00,0 days 01:15:00.000000000,9,1,2,4,2,1,1536,47,1494,7,1,0,0
53,2019-03-01,06:11:00,06:13:00,0 days 00:02:00.000000000,0,4,2,4,2,1,5071,15,4271,7,1,1,1
30,2016-07-14,06:30:00,06:37:00,0 days 00:07:00.000000000,0,2,2,4,2,4,1091,22,4096,7,1,1,1
53,2018-04-10,13:45:00,13:47:00,0 days 00:02:00.000000000,0,3,2,4,2,6,1877,27,670,7,0,1,1
23,2017-12-13,07:25:00,07:26:00,0 days 00:01:00.000000000,5,3,2,4,2,4,618,16,1743,7,0,1,1
38,2019-03-07,14:45:00,14:53:00,0 days 00:08:00.000000000,0,4,2,4,2,3,4723,29,3801,7,0,1,1
45,2016-12-19,07:07:00,07:09:00,0 days 00:02:00.000000000,0,2,2,4,2,9,3103,10,2274,1,0,1,0
20,2015-11-04,07:42:00,07:47:00,0 days 00:05:00.000000000,6,1,2,4,2,4,1597,47,1829,7,1,1,0
15,2016-10-19,07:58:00,08:02:00,0 days 00:04:00.000000000,7,2,1,4,2,3,57,19,4044,4,0,1,1
30,2016-12-12,06:47:00,07:03:00,0 days 00:16:00.000000000,0,2,1,7,2,4,174,26,2869,4,1,1,1
60,2016-01-25,07:00:00,09:12:00,0 days 02:12:00.000000000,3,1,1,9,2,4,125,50,24,4,0,1,1
