Bus_Delay,Event_Date,Occurred_On,Informed_On,Reaction_Time,Students_Number,School_Year,School_Level,Delay_Reason,Delay_Result,Boro,Route_Number,Bus_Company,Bus_Number,Bus_Run_Type,OPT_Alerted,Schools_Notified,Parents_Notified
30,2016-10-31,07:00:00,07:28:00,0 days 00:28:00.000000000,0,2,2,4,2,7,621,8,428,1,0,1,0
45,2017-05-08,14:08:00,14:11:00,0 days 00:03:00.000000000,0,2,1,6,2,2,13,16,806,4,0,1,1
53,2019-02-06,06:13:00,06:14:00,0 days 00:01:00.000000000,0,4,2,4,2,4,415,24,153,7,0,1,1
75,2018-11-15,07:24:00,07:24:00,0 days 00:00:00.000000000,2,4,1,4,2,2,68,44,31,4,0,1,1
38,2017-09-28,07:14:00,07:16:00,0 days 00:02:00.000000000,0,3,2,4,2,4,395,24,170,7,0,1,1
23,2019-01-28,08:28:00,08:29:00,0 days 00:01:00.000000000,12,4,1,7,2,2,32,16,799,4,0,1,1
10,2017-07-06,07:50:00,07:47:00,-1 days +23:57:00.000000000,2,3,1,4,2,2,61,12,401,4,0,1,1
20,2016-10-25,14:25:00,14:33:00,0 days 00:08:00.000000000,0,2,2,7,2,4,358,24,326,9,1,1,1
23,2018-12-06,07:15:00,07:27:00,0 days 00:12:00.000000000,10,4,1,4,2,2,518,12,404,4,0,1,1
7,2017-09-11,07:45:00,07:50:00,0 days 00:05:00.000000000,6,3,2,4,2,2,780,39,791,7,0,1,0
7,2018-10-26,08:06:00,08:07:00,0 days 00:01:00.000000000,10,4,1,4,2,2,1,16,812,4,0,1,1
7,2018-01-18,07:46:00,07:47:00,0 days 00:01:00.000000000,5,3,2,4,2,4,457,24,160,7,0,1,1
30,2017-04-28,14:20:00,14:23:00,0 days 00:03:00.000000000,0,2,2,4,2,4,351,48,924,9,0,1,1
25,2016-09-21,06:58:00,07:00:00,0 days 00:02:00.000000000,0,2,2,4,2,9,712,39,32,1,0,1,0
15,2017-01-30,07:10:00,07:12:00,0 days 00:02:00.000000000,3,2,2,4,2,7,575,27,739,7,0,1,1
53,2018-05-14,06:44:00,06:45:00,0 days 00:01:00.000000000,0,3,2,4,2,4,365,42,433,7,1,1,1
45,2016-05-02,07:55:00,08:04:00,0 days 00:09:00.000000000,3,1,2,10,2,3,124,36,892,7,0,1,1
23,2019-02-06,06:15:00,06:58:00,0 days 00:43:00.000000000,2,4,1,4,2,2,64,6,415,4,0,1,1
45,2016-09-28,07:30:00,07:58:00,0 days 00:28:00.000000000,1,2,2,4,2,10,300,29,766,7,0,1,1
45,2016-01-04,07:10:00,07:28:00,0 days 00:18:00.000000000,5,1,2,4,2,3,95,36,905,7,0,1,1
25,2015-10-08,07:22:00,07:23:00,0 days 00:01:00.000000000,1,1,2,4,2,4,438,37,260,7,0,0,0
38,2018-03-06,13:41:00,13:42:00,0 days 00:01:00.000000000,0,3,2,4,2,4,485,24,251,9,0,1,1
30,2016-01-19,15:28:00,15:29:00,0 days 00:01:00.000000000,0,1,2,4,2,7,565,27,757,9,0,1,1
45,2016-11-07,06:57:00,07:00:00,0 days 00:03:00.000000000,0,2,2,6,2,7,642,30,340,1,0,1,0
30,2017-05-30,13:25:00,13:30:00,0 days 00:05:00.000000000,0,2,2,4,2,4,313,9,244,7,1,1,1
30,2016-01-26,07:01:00,07:05:00,0 days 00:04:00.000000000,0,1,2,9,2,3,304,42,468,7,1,1,1
38,2018-04-11,07:03:00,07:09:00,0 days 00:06:00.000000000,0,3,2,4,2,7,551,24,152,7,0,1,1
20,2016-10-26,06:17:00,06:21:00,0 days 00:04:00.000000000,0,2,2,4,2,3,174,42,575,7,1,1,1
30,2017-05-22,07:33:00,07:40:00,0 days 00:07:00.000000000,5,2,1,4,2,2,31,16,811,4,0,1,1
38,2018-06-18,14:10:00,14:13:00,0 days 00:03:00.000000000,0,3,2,4,2,10,265,42,446,7,1,1,0
35,2017-01-09,06:34:00,06:35:00,0 days 00:01:00.000000000,0,2,2,4,2,3,118,36,907,7,0,1,1
5,2017-02-16,07:55:00,07:56:00,0 days 00:01:00.000000000,8,2,2,4,2,2,903,16,868,7,1,1,1
10,2015-09-18,07:40:00,07:47:00,0 days 00:07:00.000000000,12,1,1,7,2,2,11,16,495,4,0,1,1
75,2019-01-18,07:13:00,07:14:00,0 days 00:01:00.000000000,2,4,1,4,2,2,58,44,26,4,0,1,1
23,2018-09-07,15:26:00,15:28:00,0 days 00:02:00.000000000,0,4,2,4,2,10,938,12,852,9,1,1,1
53,2019-02-27,06:25:00,06:43:00,0 days 00:18:00.000000000,0,4,2,4,2,4,396,40,544,7,0,1,1
20,2016-02-05,06:23:00,06:26:00,0 days 00:03:00.000000000,0,1,1,9,2,2,15,16,71,4,1,1,0
7,2017-05-16,08:01:00,08:07:00,0 days 00:06:00.000000000,0,2,2,4,2,9,708,39,795,1,0,1,0
38,2018-09-07,08:30:00,08:32:00,0 days 00:02:00.000000000,11,4,1,4,2,2,33,16,810,4,0,0,0
45,2016-10-11,07:52:00,07:54:00,0 days 00:02:00.000000000,0,2,2,4,2,3,73,36,884,7,0,1,1
23,2018-11-05,14:55:00,15:08:00,0 days 00:13:00.000000000,0,4,2,2,2,3,230,46,461,3,0,1,0
38,2018-10-25,07:43:00,07:44:00,0 days 00:01:00.000000000,0,4,2,4,2,4,512,24,179,7,0,1,1
38,2018-09-25,06:57:00,06:58:00,0 days 00:01:00.000000000,0,4,2,4,2,4,498,24,174,7,0,1,1
53,2018-12-12,07:52:00,07:54:00,0 days 00:02:00.000000000,0,4,2,7,2,5,540,36,219,7,0,1,1
38,2018-02-27,06:34:00,06:35:00,0 days 00:01:00.000000000,0,3,2,4,2,4,392,24,131,7,0,1,1
25,2017-01-25,06:56:00,06:59:00,0 days 00:03:00.000000000,0,2,2,10,2,3,106,23,526,7,0,1,1
25,2015-11-19,14:00:00,14:14:00,0 days 00:14:00.000000000,0,1,2,4,2,7,670,26,643,9,0,1,1
38,2019-01-04,07:17:00,07:17:00,0 days 00:00:00.000000000,0,4,2,4,2,4,495,24,223,7,0,1,1
25,2016-12-19,06:50:00,06:57:00,0 days 00:07:00.000000000,0,2,2,4,2,2,885,19,18,7,0,1,1
53,2018-06-12,13:55:00,14:12:00,0 days 00:17:00.000000000,0,3,1,7,2,3,18,23,688,4,1,1,1
20,2017-07-26,08:40:00,08:43:00,0 days 00:03:00.000000000,4,3,1,4,2,2,33,16,71,4,0,1,1
30,2017-02-24,08:00:00,08:01:00,0 days 00:01:00.000000000,8,2,1,4,2,2,28,16,502,4,0,1,1
23,2018-03-26,06:21:00,06:22:00,0 days 00:01:00.000000000,0,3,2,4,2,4,466,24,36,7,0,1,1
25,2017-03-31,06:54:00,06:56:00,0 days 00:02:00.000000000,0,2,2,4,2,2,854,26,777,7,0,1,1
52,2017-05-10,06:25:00,06:35:00,0 days 00:10:00.000000000,0,2,2,6,2,4,330,46,390,1,1,1,0
20,2016-05-24,07:47:00,07:49:00,0 days 00:02:00.000000000,4,1,2,4,2,4,514,24,143,7,0,1,1
23,2017-12-21,13:53:00,13:58:00,0 days 00:05:00.000000000,0,3,2,7,2,3,99,36,909,9,0,1,1
23,2018-03-20,07:05:00,07:06:00,0 days 00:01:00.000000000,0,3,2,4,2,4,489,24,277,7,0,1,1
38,2019-02-27,06:23:00,06:24:00,0 days 00:01:00.000000000,0,4,2,4,2,4,479,24,234,7,0,1,1
35,2017-01-19,06:44:00,06:45:00,0 days 00:01:00.000000000,0,2,2,4,2,3,144,36,903,7,0,1,1
23,2017-12-08,07:36:00,07:53:00,0 days 00:17:00.000000000,6,3,2,4,2,11,747,31,334,7,0,1,0
23,2018-03-02,06:47:00,06:49:00,0 days 00:02:00.000000000,1,3,1,9,2,2,548,12,429,4,0,1,1
25,2016-10-14,07:20:00,07:25:00,0 days 00:05:00.000000000,2,2,1,4,2,3,21,23,479,4,1,1,1
23,2017-09-18,07:28:00,07:29:00,0 days 00:01:00.000000000,10,3,2,7,2,2,823,50,394,7,1,1,1
53,2018-05-21,06:58:00,06:59:00,0 days 00:01:00.000000000,0,3,2,4,2,4,383,42,450,7,1,1,1
25,2017-04-28,06:30:00,06:34:00,0 days 00:04:00.000000000,5,2,2,7,2,3,169,13,431,7,0,1,1
35,2017-03-30,06:47:00,06:49:00,0 days 00:02:00.000000000,0,2,2,6,2,7,661,29,556,7,0,1,1
75,2018-03-01,08:17:00,08:19:00,0 days 00:02:00.000000000,5,3,1,4,2,2,58,44,26,4,0,1,0
38,2018-10-12,07:49:00,07:53:00,0 days 00:04:00.000000000,4,4,2,4,2,11,746,31,759,7,0,1,0
38,2019-02-04,06:30:00,06:54:00,0 days 00:24:00.000000000,0,4,2,7,2,3,175,51,2,7,0,1,1
38,2019-01-24,14:05:00,14:07:00,0 days 00:02:00.000000000,1,4,2,4,2,4,497,24,95,9,0,1,1
23,2019-03-11,06:38:00,06:40:00,0 days 00:02:00.000000000,0,4,2,6,2,3,200,9,577,7,0,0,0
23,2018-03-22,07:59:00,08:00:00,0 days 00:01:00.000000000,13,3,2,9,2,2,781,50,725,7,1,1,1
23,2017-12-14,07:38:00,07:49:00,0 days 00:11:00.000000000,4,3,2,4,2,7,665,48,925,7,1,1,1
45,2017-03-29,06:17:00,06:23:00,0 days 00:06:00.000000000,0,2,2,6,2,7,677,15,828,7,1,1,1
38,2017-11-09,07:55:00,07:59:00,0 days 00:04:00.000000000,9,3,1,4,2,2,11,16,504,4,0,1,1
23,2017-09-26,05:54:00,06:02:00,0 days 00:08:00.000000000,0,3,2,10,2,4,405,48,926,7,0,0,1
38,2019-01-30,07:58:00,07:59:00,0 days 00:01:00.000000000,8,4,2,4,2,9,725,42,398,7,1,1,1
15,2016-02-12,07:55:00,07:56:00,0 days 00:01:00.000000000,1,1,2,4,2,11,753,31,228,7,0,1,0
38,2017-12-14,07:00:00,07:12:00,0 days 00:12:00.000000000,1,3,2,3,2,3,164,13,400,7,0,1,1
53,2018-09-06,08:50:00,09:00:00,0 days 00:10:00.000000000,5,4,2,4,2,4,474,24,324,7,0,1,0
15,2017-01-25,05:58:00,05:59:00,0 days 00:01:00.000000000,0,2,2,4,2,10,953,12,866,7,1,1,1
38,2019-01-31,06:44:00,06:45:00,0 days 00:01:00.000000000,0,4,2,9,2,2,846,25,203,7,0,1,1
23,2019-02-27,06:50:00,06:58:00,0 days 00:08:00.000000000,4,4,2,4,2,5,526,13,273,7,0,1,1
15,2016-02-01,07:57:00,08:02:00,0 days 00:05:00.000000000,1,1,2,4,2,7,611,15,233,7,1,1,1
15,2017-05-19,14:00:00,14:02:00,0 days 00:02:00.000000000,0,2,2,4,2,10,942,12,856,7,1,1,1
25,2017-06-05,06:28:00,06:30:00,0 days 00:02:00.000000000,0,2,2,10,2,3,132,23,537,7,0,1,1
20,2016-05-10,08:54:00,08:59:00,0 days 00:05:00.000000000,1,1,2,7,2,4,374,16,846,7,1,1,0
15,2017-04-05,06:43:00,06:44:00,0 days 00:01:00.000000000,4,2,2,4,2,2,829,50,333,7,1,1,1
30,2016-01-25,07:15:00,07:22:00,0 days 00:07:00.000000000,0,1,2,9,2,3,148,9,291,1,0,1,0
15,2017-05-22,08:19:00,08:21:00,0 days 00:02:00.000000000,5,2,2,4,2,7,667,42,675,7,1,1,1
38,2018-02-01,06:20:00,06:21:00,0 days 00:01:00.000000000,0,3,2,4,2,4,356,24,162,7,0,1,1
38,2018-09-21,07:13:00,07:13:00,0 days 00:00:00.000000000,0,4,2,4,2,4,508,24,122,7,0,1,1
35,2016-02-18,06:38:00,06:40:00,0 days 00:02:00.000000000,0,1,2,7,2,5,537,27,758,7,0,1,1
15,2015-12-18,07:50:00,07:52:00,0 days 00:02:00.000000000,6,1,1,4,2,2,11,16,6,4,0,1,1
38,2018-09-24,07:43:00,07:45:00,0 days 00:02:00.000000000,5,4,2,4,2,7,599,42,703,7,1,1,1
38,2017-10-27,14:15:00,14:38:00,0 days 00:23:00.000000000,0,3,2,6,2,3,228,9,302,3,0,0,0
17,2017-03-29,14:34:00,14:37:00,0 days 00:03:00.000000000,0,2,2,4,2,4,341,24,187,7,0,1,1
35,2017-03-22,06:45:00,06:56:00,0 days 00:11:00.000000000,8,2,2,4,2,3,85,36,878,7,0,1,1
10,2017-05-24,07:40:00,07:41:00,0 days 00:01:00.000000000,4,2,1,4,2,2,547,12,429,4,0,1,1
20,2017-04-25,07:14:00,07:15:00,0 days 00:01:00.000000000,4,2,2,4,2,4,471,24,208,7,0,1,1
23,2018-12-03,07:25:00,07:31:00,0 days 00:06:00.000000000,4,4,2,4,2,2,835,9,62,7,0,0,1
25,2015-12-03,06:50:00,07:08:00,0 days 00:18:00.000000000,0,1,2,4,2,2,808,17,450,1,0,1,1
38,2018-11-08,07:58:00,07:59:00,0 days 00:01:00.000000000,1,4,2,4,2,4,338,24,107,7,0,1,1
38,2019-01-04,13:30:00,13:31:00,0 days 00:01:00.000000000,1,4,2,4,2,4,515,24,126,9,0,1,1
15,2017-05-11,07:34:00,07:37:00,0 days 00:03:00.000000000,3,2,2,4,2,2,772,42,656,7,1,1,1
23,2018-03-28,06:41:00,06:42:00,0 days 00:01:00.000000000,0,3,2,4,2,2,844,42,651,7,1,1,1
25,2017-04-27,06:12:00,06:13:00,0 days 00:01:00.000000000,0,2,2,4,2,4,421,24,140,7,0,1,1
7,2018-04-25,08:11:00,08:12:00,0 days 00:01:00.000000000,2,3,2,4,2,2,793,39,346,1,0,0,0
23,2018-09-21,06:40:00,06:47:00,0 days 00:07:00.000000000,0,4,2,4,2,1,254,19,690,7,0,1,1
23,2018-02-01,06:20:00,06:23:00,0 days 00:03:00.000000000,0,3,2,4,2,9,703,39,10,1,0,1,0
25,2016-04-20,08:07:00,08:10:00,0 days 00:03:00.000000000,1,1,2,4,2,4,494,42,467,7,1,1,1
17,2017-02-17,13:52:00,13:57:00,0 days 00:05:00.000000000,0,2,1,4,2,2,11,16,714,4,1,1,1
15,2016-02-05,06:36:00,06:50:00,0 days 00:14:00.000000000,0,1,2,9,2,9,705,39,525,1,0,1,0
75,2019-03-26,16:45:00,16:48:00,0 days 00:03:00.000000000,0,4,2,4,2,2,889,33,555,5,1,1,1
38,2018-09-21,06:25:00,06:25:00,0 days 00:00:00.000000000,0,4,2,4,2,4,411,24,92,7,0,1,1
20,2017-02-17,15:55:00,16:03:00,0 days 00:08:00.000000000,12,2,2,6,2,3,91,14,358,9,0,1,1
38,2017-10-27,07:16:00,07:17:00,0 days 00:01:00.000000000,0,3,2,4,2,5,527,24,472,7,0,1,1
15,2016-03-01,07:51:00,07:52:00,0 days 00:01:00.000000000,7,1,2,4,2,2,270,42,427,7,1,1,1
23,2017-11-13,06:34:00,06:36:00,0 days 00:02:00.000000000,0,3,2,7,2,7,672,26,578,7,0,1,1
